0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000222e-01,1.900000000000003464e+00,3.822502722993538216e-01
5.000000000000000000e-01,-2.000000000000000000e+00,1.124204195430372477e-01
5.000000000000000000e-01,-1.899999999999999911e+00,1.410161208177058423e-01
5.000000000000000000e-01,-1.799999999999999822e+00,1.205018039134798241e-01
5.000000000000000000e-01,-1.699999999999999734e+00,1.977483914017824362e-01
5.000000000000000000e-01,-1.599999999999999645e+00,4.373513298488306278e-01
5.000000000000000000e-01,-1.499999999999999556e+00,4.844667657186143006e-01
5.000000000000000000e-01,-1.399999999999999467e+00,5.547049586088506068e-01
5.000000000000000000e-01,-1.299999999999999378e+00,1.095613962463466429e+00
5.000000000000000000e-01,-1.199999999999999289e+00,1.540839023351144865e+00
5.000000000000000000e-01,-1.099999999999999201e+00,1.261083343736750129e+00
5.000000000000000000e-01,-9.999999999999991118e-01,1.183882618554025212e+00
5.000000000000000000e-01,-8.999999999999990230e-01,9.225507573686155816e-01
5.000000000000000000e-01,-7.999999999999989342e-01,9.325112713932058872e-01
5.000000000000000000e-01,-6.999999999999988454e-01,7.858638704665812380e-01
5.000000000000000000e-01,-5.999999999999987566e-01,8.311081017092794010e-01
5.000000000000000000e-01,-4.999999999999986677e-01,7.073150898805192766e-01
5.000000000000000000e-01,-3.999999999999985789e-01,6.967418174860027236e-01
5.000000000000000000e-01,-2.999999999999984901e-01,6.373108891010677013e-01
5.000000000000000000e-01,-1.999999999999984013e-01,6.076828654783844597e-01
5.000000000000000000e-01,-9.999999999999831246e-02,5.873842662045769547e-01
5.000000000000000000e-01,1.776356839400250465e-15,3.856598180302723833e-01
5.000000000000000000e-01,1.000000000000018652e-01,4.919630278832934911e-01
5.000000000000000000e-01,2.000000000000019540e-01,4.942106800080000584e-01
5.000000000000000000e-01,3.000000000000020428e-01,4.548628034160606681e-01
5.000000000000000000e-01,4.000000000000021316e-01,4.723853548317170081e-01
5.000000000000000000e-01,5.000000000000022204e-01,5.022186918109760034e-01
5.000000000000000000e-01,6.000000000000023093e-01,4.909115825821766532e-01
5.000000000000000000e-01,7.000000000000023981e-01,4.589436445574676671e-01
5.000000000000000000e-01,8.000000000000024869e-01,4.920397489852604833e-01
5.000000000000000000e-01,9.000000000000025757e-01,4.403797380327302835e-01
5.000000000000000000e-01,1.000000000000002665e+00,4.593924010474049191e-01
5.000000000000000000e-01,1.100000000000002753e+00,4.451528466828394426e-01
5.000000000000000000e-01,1.200000000000002842e+00,4.806691196555250567e-01
5.000000000000000000e-01,1.300000000000002931e+00,4.790363087226640060e-01
5.000000000000000000e-01,1.400000000000003020e+00,5.075842943733551715e-01
5.000000000000000000e-01,1.500000000000003109e+00,4.926066322698061106e-01
5.000000000000000000e-01,1.600000000000003197e+00,4.437296811620410342e-01
5.000000000000000000e-01,1.700000000000003286e+00,4.456215961179006979e-01
5.000000000000000000e-01,1.800000000000003375e+00,4.821977802857403406e-01
5.000000000000000000e-01,1.900000000000003464e+00,4.973857034837042002e-01
6.000000000000000888e-01,-2.000000000000000000e+00,8.543602937959501875e-02
6.000000000000000888e-01,-1.899999999999999911e+00,2.200485711571122383e-01
6.000000000000000888e-01,-1.799999999999999822e+00,1.421086664528959376e-01
6.000000000000000888e-01,-1.699999999999999734e+00,1.418555164030791960e-01
6.000000000000000888e-01,-1.599999999999999645e+00,1.030557255600719202e+00
6.000000000000000888e-01,-1.499999999999999556e+00,1.507001785656009174e-01
6.000000000000000888e-01,-1.399999999999999467e+00,1.082279689551729041e+00
6.000000000000000888e-01,-1.299999999999999378e+00,1.533849866668594908e+00
6.000000000000000888e-01,-1.199999999999999289e+00,1.332166658085118360e+00
6.000000000000000888e-01,-1.099999999999999201e+00,1.381189740064802773e+00
6.000000000000000888e-01,-9.999999999999991118e-01,9.896791485581527548e-01
6.000000000000000888e-01,-8.999999999999990230e-01,1.052195673792953645e+00
6.000000000000000888e-01,-7.999999999999989342e-01,8.608625046317344154e-01
6.000000000000000888e-01,-6.999999999999988454e-01,7.638176591630511103e-01
6.000000000000000888e-01,-5.999999999999987566e-01,7.252026407796927643e-01
6.000000000000000888e-01,-4.999999999999986677e-01,7.257079901081461282e-01
6.000000000000000888e-01,-3.999999999999985789e-01,6.958083329593972577e-01
6.000000000000000888e-01,-2.999999999999984901e-01,6.811701302993267149e-01
6.000000000000000888e-01,-1.999999999999984013e-01,6.591078931672079699e-01
6.000000000000000888e-01,-9.999999999999831246e-02,5.773289189974563085e-01
6.000000000000000888e-01,1.776356839400250465e-15,3.496459485810289869e-01
6.000000000000000888e-01,1.000000000000018652e-01,5.716788136990724745e-01
6.000000000000000888e-01,2.000000000000019540e-01,5.582120296606379872e-01
6.000000000000000888e-01,3.000000000000020428e-01,5.282610163978770368e-01
6.000000000000000888e-01,4.000000000000021316e-01,5.677716798001358756e-01
6.000000000000000888e-01,5.000000000000022204e-01,5.215645450511373626e-01
6.000000000000000888e-01,6.000000000000023093e-01,5.398103726058109952e-01
6.000000000000000888e-01,7.000000000000023981e-01,5.502496365283702229e-01
6.000000000000000888e-01,8.000000000000024869e-01,5.983763820598303473e-01
6.000000000000000888e-01,9.000000000000025757e-01,5.172689348845102009e-01
6.000000000000000888e-01,1.000000000000002665e+00,5.376048142141769404e-01
6.000000000000000888e-01,1.100000000000002753e+00,5.245092775493321868e-01
6.000000000000000888e-01,1.200000000000002842e+00,5.696488735539247950e-01
6.000000000000000888e-01,1.300000000000002931e+00,6.133246343346296925e-01
6.000000000000000888e-01,1.400000000000003020e+00,5.567556419104431331e-01
6.000000000000000888e-01,1.500000000000003109e+00,5.855487797548637463e-01
6.000000000000000888e-01,1.600000000000003197e+00,6.024347915751514515e-01
6.000000000000000888e-01,1.700000000000003286e+00,6.058741819417656771e-01
6.000000000000000888e-01,1.800000000000003375e+00,6.064570763690064759e-01
6.000000000000000888e-01,1.900000000000003464e+00,5.847381861476952380e-01
7.000000000000000666e-01,-2.000000000000000000e+00,4.921344598576203877e-01
7.000000000000000666e-01,-1.899999999999999911e+00,8.261859226236439868e-01
7.000000000000000666e-01,-1.799999999999999822e+00,2.646128833119946178e-01
7.000000000000000666e-01,-1.699999999999999734e+00,2.113544696891951347e-01
7.000000000000000666e-01,-1.599999999999999645e+00,5.553759978407036835e-01
7.000000000000000666e-01,-1.499999999999999556e+00,3.642947966989025232e-01
7.000000000000000666e-01,-1.399999999999999467e+00,1.168298724193735039e+00
7.000000000000000666e-01,-1.299999999999999378e+00,1.370447719972347489e+00
7.000000000000000666e-01,-1.199999999999999289e+00,1.220398389565450215e+00
7.000000000000000666e-01,-1.099999999999999201e+00,1.130127033691520344e+00
7.000000000000000666e-01,-9.999999999999991118e-01,1.271780094957164930e+00
7.000000000000000666e-01,-8.999999999999990230e-01,9.687998285021997003e-01
7.000000000000000666e-01,-7.999999999999989342e-01,8.062504544075237423e-01
7.000000000000000666e-01,-6.999999999999988454e-01,8.093734186815850773e-01
7.000000000000000666e-01,-5.999999999999987566e-01,7.975180880999360733e-01
7.000000000000000666e-01,-4.999999999999986677e-01,8.465227438373823521e-01
7.000000000000000666e-01,-3.999999999999985789e-01,6.909643644459262379e-01
7.000000000000000666e-01,-2.999999999999984901e-01,6.970250669311118807e-01
7.000000000000000666e-01,-1.999999999999984013e-01,7.048139654100005203e-01
7.000000000000000666e-01,-9.999999999999831246e-02,7.107241821743740529e-01
7.000000000000000666e-01,1.776356839400250465e-15,3.872875087254009085e-01
7.000000000000000666e-01,1.000000000000018652e-01,6.979346393977438057e-01
7.000000000000000666e-01,2.000000000000019540e-01,6.380282557513237141e-01
7.000000000000000666e-01,3.000000000000020428e-01,6.793575507288215354e-01
7.000000000000000666e-01,4.000000000000021316e-01,6.670867591539741959e-01
7.000000000000000666e-01,5.000000000000022204e-01,6.884792477151525647e-01
7.000000000000000666e-01,6.000000000000023093e-01,7.016398232043404848e-01
7.000000000000000666e-01,7.000000000000023981e-01,6.910112604888313248e-01
7.000000000000000666e-01,8.000000000000024869e-01,6.852575676457167697e-01
7.000000000000000666e-01,9.000000000000025757e-01,7.406927815522157399e-01
7.000000000000000666e-01,1.000000000000002665e+00,7.275116702188668683e-01
7.000000000000000666e-01,1.100000000000002753e+00,6.681058200678301473e-01
7.000000000000000666e-01,1.200000000000002842e+00,7.311691229404051473e-01
7.000000000000000666e-01,1.300000000000002931e+00,7.392486398661383129e-01
7.000000000000000666e-01,1.400000000000003020e+00,7.080257238898809424e-01
7.000000000000000666e-01,1.500000000000003109e+00,7.259455293238346041e-01
7.000000000000000666e-01,1.600000000000003197e+00,7.932102545715181696e-01
7.000000000000000666e-01,1.700000000000003286e+00,7.872546634483681416e-01
7.000000000000000666e-01,1.800000000000003375e+00,8.230133194198226976e-01
7.000000000000000666e-01,1.900000000000003464e+00,8.057298000553859696e-01
8.000000000000000444e-01,-2.000000000000000000e+00,4.996954566748184057e-01
8.000000000000000444e-01,-1.899999999999999911e+00,3.212689158631891195e-01
8.000000000000000444e-01,-1.799999999999999822e+00,1.216561214485287756e+00
8.000000000000000444e-01,-1.699999999999999734e+00,1.190539994485025455e+00
8.000000000000000444e-01,-1.599999999999999645e+00,1.261995798903867039e+00
8.000000000000000444e-01,-1.499999999999999556e+00,1.215352457161796185e+00
8.000000000000000444e-01,-1.399999999999999467e+00,1.142169443156584085e+00
8.000000000000000444e-01,-1.299999999999999378e+00,1.213483413048968895e+00
8.000000000000000444e-01,-1.199999999999999289e+00,1.085109374088550904e+00
8.000000000000000444e-01,-1.099999999999999201e+00,1.061566870449266231e+00
8.000000000000000444e-01,-9.999999999999991118e-01,9.060343961710760619e-01
8.000000000000000444e-01,-8.999999999999990230e-01,9.925295291860395386e-01
8.000000000000000444e-01,-7.999999999999989342e-01,8.484802179974637593e-01
8.000000000000000444e-01,-6.999999999999988454e-01,9.282551032019784598e-01
8.000000000000000444e-01,-5.999999999999987566e-01,8.446167600903591310e-01
8.000000000000000444e-01,-4.999999999999986677e-01,8.497455624533271079e-01
8.000000000000000444e-01,-3.999999999999985789e-01,8.100418428011046945e-01
8.000000000000000444e-01,-2.999999999999984901e-01,7.887577068509517009e-01
8.000000000000000444e-01,-1.999999999999984013e-01,7.811771041467934218e-01
8.000000000000000444e-01,-9.999999999999831246e-02,7.870973802242090533e-01
8.000000000000000444e-01,1.776356839400250465e-15,6.140285199018507001e-01
8.000000000000000444e-01,1.000000000000018652e-01,7.829935564498707867e-01
8.000000000000000444e-01,2.000000000000019540e-01,7.335018842198143263e-01
8.000000000000000444e-01,3.000000000000020428e-01,8.261153252194142205e-01
8.000000000000000444e-01,4.000000000000021316e-01,8.399661417428740950e-01
8.000000000000000444e-01,5.000000000000022204e-01,8.627876180266131900e-01
8.000000000000000444e-01,6.000000000000023093e-01,8.914937051169111726e-01
8.000000000000000444e-01,7.000000000000023981e-01,8.425833320117809278e-01
8.000000000000000444e-01,8.000000000000024869e-01,8.174867263866560929e-01
8.000000000000000444e-01,9.000000000000025757e-01,8.483348623346718131e-01
8.000000000000000444e-01,1.000000000000002665e+00,8.774636642493732763e-01
8.000000000000000444e-01,1.100000000000002753e+00,9.823494030644729369e-01
8.000000000000000444e-01,1.200000000000002842e+00,8.891314208672037589e-01
8.000000000000000444e-01,1.300000000000002931e+00,9.130058870499329071e-01
8.000000000000000444e-01,1.400000000000003020e+00,1.057762053652018031e+00
8.000000000000000444e-01,1.500000000000003109e+00,1.017557795184233393e+00
8.000000000000000444e-01,1.600000000000003197e+00,9.917016816977775040e-01
8.000000000000000444e-01,1.700000000000003286e+00,9.622893890850447995e-01
8.000000000000000444e-01,1.800000000000003375e+00,1.030269902530248860e+00
8.000000000000000444e-01,1.900000000000003464e+00,1.014302053013396154e+00
9.000000000000000222e-01,-2.000000000000000000e+00,1.201107600452580693e+00
9.000000000000000222e-01,-1.899999999999999911e+00,1.280078852629419117e+00
9.000000000000000222e-01,-1.799999999999999822e+00,1.420192528815755084e+00
9.000000000000000222e-01,-1.699999999999999734e+00,1.213048996166387949e+00
9.000000000000000222e-01,-1.599999999999999645e+00,1.137532655196795917e+00
9.000000000000000222e-01,-1.499999999999999556e+00,1.148043687330384977e+00
9.000000000000000222e-01,-1.399999999999999467e+00,1.266217869121943673e+00
9.000000000000000222e-01,-1.299999999999999378e+00,1.116349953095264524e+00
9.000000000000000222e-01,-1.199999999999999289e+00,1.175238538957297907e+00
9.000000000000000222e-01,-1.099999999999999201e+00,1.038854524508246779e+00
9.000000000000000222e-01,-9.999999999999991118e-01,1.050749999868557660e+00
9.000000000000000222e-01,-8.999999999999990230e-01,1.008548032505732550e+00
9.000000000000000222e-01,-7.999999999999989342e-01,1.026040406555867035e+00
9.000000000000000222e-01,-6.999999999999988454e-01,8.262652282112904478e-01
9.000000000000000222e-01,-5.999999999999987566e-01,1.030854587402018518e+00
9.000000000000000222e-01,-4.999999999999986677e-01,9.281981568746348055e-01
9.000000000000000222e-01,-3.999999999999985789e-01,9.377448882553907072e-01
9.000000000000000222e-01,-2.999999999999984901e-01,9.821311724258661169e-01
9.000000000000000222e-01,-1.999999999999984013e-01,9.962377318841159068e-01
9.000000000000000222e-01,-9.999999999999831246e-02,9.285691492301301198e-01
9.000000000000000222e-01,1.776356839400250465e-15,6.630644673295990055e-01
9.000000000000000222e-01,1.000000000000018652e-01,1.017222199565555707e+00
9.000000000000000222e-01,2.000000000000019540e-01,1.000849654126207078e+00
9.000000000000000222e-01,3.000000000000020428e-01,1.220444657271040123e+00
9.000000000000000222e-01,4.000000000000021316e-01,1.030042392245720029e+00
9.000000000000000222e-01,5.000000000000022204e-01,1.242273441580059812e+00
9.000000000000000222e-01,6.000000000000023093e-01,1.074383439688509245e+00
9.000000000000000222e-01,7.000000000000023981e-01,1.120100427455756220e+00
9.000000000000000222e-01,8.000000000000024869e-01,1.180465215202451068e+00
9.000000000000000222e-01,9.000000000000025757e-01,1.258595830529104509e+00
9.000000000000000222e-01,1.000000000000002665e+00,1.089222911937150373e+00
9.000000000000000222e-01,1.100000000000002753e+00,1.110879344036254102e+00
9.000000000000000222e-01,1.200000000000002842e+00,1.258388865490145170e+00
9.000000000000000222e-01,1.300000000000002931e+00,1.284630966927577278e+00
9.000000000000000222e-01,1.400000000000003020e+00,1.180585622475957663e+00
9.000000000000000222e-01,1.500000000000003109e+00,1.224707070104416262e+00
9.000000000000000222e-01,1.600000000000003197e+00,1.236271538341271903e+00
9.000000000000000222e-01,1.700000000000003286e+00,1.288278468151372591e+00
9.000000000000000222e-01,1.800000000000003375e+00,1.186571878421121884e+00
9.000000000000000222e-01,1.900000000000003464e+00,1.271005577182114488e+00
